series_id,industry,year,month,employment
CES6500000001,Education and health services,2025,9,27489.0
CES6500000001,Education and health services,2025,10,27533.0
CES6500000001,Education and health services,2025,11,27589.0
CES6500000001,Education and health services,2025,12,27627.0
CES7000000001,Leisure and hospitality,1976,1,5681.0
CES7000000001,Leisure and hospitality,1976,2,5718.0
CES7000000001,Leisure and hospitality,1976,3,5736.0
CES7000000001,Leisure and hospitality,1976,4,5767.0
CES7000000001,Leisure and hospitality,1976,5,5781.0
CES7000000001,Leisure and hospitality,1976,6,5787.0
CES7000000001,Leisure and hospitality,1976,7,5804.0
CES7000000001,Leisure and hospitality,1976,8,5827.0
CES7000000001,Leisure and hospitality,1976,9,5839.0
CES7000000001,Leisure and hospitality,1976,10,5849.0
CES7000000001,Leisure and hospitality,1976,11,5860.0
CES7000000001,Leisure and hospitality,1976,12,5879.0
CES7000000001,Leisure and hospitality,1977,1,5911.0
CES7000000001,Leisure and hospitality,1977,2,5930.0
CES7000000001,Leisure and hospitality,1977,3,5969.0
CES7000000001,Leisure and hospitality,1977,4,5992.0
CES7000000001,Leisure and hospitality,1977,5,6020.0
CES7000000001,Leisure and hospitality,1977,6,6050.0
CES7000000001,Leisure and hospitality,1977,7,6073.0
CES7000000001,Leisure and hospitality,1977,8,6103.0
CES7000000001,Leisure and hospitality,1977,9,6136.0
CES7000000001,Leisure and hospitality,1977,10,6164.0
CES7000000001,Leisure and hospitality,1977,11,6198.0
CES7000000001,Leisure and hospitality,1977,12,6231.0
CES7000000001,Leisure and hospitality,1978,1,6251.0
CES7000000001,Leisure and hospitality,1978,2,6272.0
CES7000000001,Leisure and hospitality,1978,3,6308.0
CES7000000001,Leisure and hospitality,1978,4,6340.0
CES7000000001,Leisure and hospitality,1978,5,6376.0
CES7000000001,Leisure and hospitality,1978,6,6413.0
CES7000000001,Leisure and hospitality,1978,7,6438.0
CES7000000001,Leisure and hospitality,1978,8,6459.0
CES7000000001,Leisure and hospitality,1978,9,6477.0
CES7000000001,Leisure and hospitality,1978,10,6502.0
CES7000000001,Leisure and hospitality,1978,11,6532.0
CES7000000001,Leisure and hospitality,1978,12,6551.0
CES7000000001,Leisure and hospitality,1979,1,6571.0
CES7000000001,Leisure and hospitality,1979,2,6592.0
CES7000000001,Leisure and hospitality,1979,3,6620.0
CES7000000001,Leisure and hospitality,1979,4,6614.0
CES7000000001,Leisure and hospitality,1979,5,6621.0
CES7000000001,Leisure and hospitality,1979,6,6623.0
CES7000000001,Leisure and hospitality,1979,7,6608.0
CES7000000001,Leisure and hospitality,1979,8,6617.0
CES7000000001,Leisure and hospitality,1979,9,6639.0
CES7000000001,Leisure and hospitality,1979,10,6674.0
CES7000000001,Leisure and hospitality,1979,11,6693.0
CES7000000001,Leisure and hospitality,1979,12,6702.0
CES7000000001,Leisure and hospitality,1980,1,6713.0
CES7000000001,Leisure and hospitality,1980,2,6731.0
CES7000000001,Leisure and hospitality,1980,3,6743.0
CES7000000001,Leisure and hospitality,1980,4,6708.0
CES7000000001,Leisure and hospitality,1980,5,6700.0
CES7000000001,Leisure and hospitality,1980,6,6693.0
CES7000000001,Leisure and hospitality,1980,7,6693.0
CES7000000001,Leisure and hospitality,1980,8,6704.0
CES7000000001,Leisure and hospitality,1980,9,6717.0
CES7000000001,Leisure and hospitality,1980,10,6730.0
CES7000000001,Leisure and hospitality,1980,11,6745.0
CES7000000001,Leisure and hospitality,1980,12,6765.0
CES7000000001,Leisure and hospitality,1981,1,6780.0
CES7000000001,Leisure and hospitality,1981,2,6801.0
CES7000000001,Leisure and hospitality,1981,3,6811.0
CES7000000001,Leisure and hospitality,1981,4,6833.0
CES7000000001,Leisure and hospitality,1981,5,6842.0
CES7000000001,Leisure and hospitality,1981,6,6852.0
CES7000000001,Leisure and hospitality,1981,7,6857.0
CES7000000001,Leisure and hospitality,1981,8,6867.0
CES7000000001,Leisure and hospitality,1981,9,6870.0
CES7000000001,Leisure and hospitality,1981,10,6867.0
CES7000000001,Leisure and hospitality,1981,11,6852.0
CES7000000001,Leisure and hospitality,1981,12,6843.0
CES7000000001,Leisure and hospitality,1982,1,6839.0
CES7000000001,Leisure and hospitality,1982,2,6852.0
CES7000000001,Leisure and hospitality,1982,3,6856.0
CES7000000001,Leisure and hospitality,1982,4,6859.0
CES7000000001,Leisure and hospitality,1982,5,6877.0
CES7000000001,Leisure and hospitality,1982,6,6882.0
CES7000000001,Leisure and hospitality,1982,7,6887.0
CES7000000001,Leisure and hospitality,1982,8,6888.0
CES7000000001,Leisure and hospitality,1982,9,6885.0
CES7000000001,Leisure and hospitality,1982,10,6882.0
CES7000000001,Leisure and hospitality,1982,11,6882.0
CES7000000001,Leisure and hospitality,1982,12,6895.0
CES7000000001,Leisure and hospitality,1983,1,6920.0
CES7000000001,Leisure and hospitality,1983,2,6927.0
CES7000000001,Leisure and hospitality,1983,3,6959.0
CES7000000001,Leisure and hospitality,1983,4,6986.0
CES7000000001,Leisure and hospitality,1983,5,7011.0
CES7000000001,Leisure and hospitality,1983,6,7048.0
CES7000000001,Leisure and hospitality,1983,7,7092.0
CES7000000001,Leisure and hospitality,1983,8,7126.0
CES7000000001,Leisure and hospitality,1983,9,7164.0
CES7000000001,Leisure and hospitality,1983,10,7192.0
CES7000000001,Leisure and hospitality,1983,11,7226.0
CES7000000001,Leisure and hospitality,1983,12,7265.0
CES7000000001,Leisure and hospitality,1984,1,7309.0
CES7000000001,Leisure and hospitality,1984,2,7349.0
CES7000000001,Leisure and hospitality,1984,3,7372.0
CES7000000001,Leisure and hospitality,1984,4,7406.0
CES7000000001,Leisure and hospitality,1984,5,7428.0
CES7000000001,Leisure and hospitality,1984,6,7465.0
CES7000000001,Leisure and hospitality,1984,7,7496.0
CES7000000001,Leisure and hospitality,1984,8,7508.0
CES7000000001,Leisure and hospitality,1984,9,7559.0
CES7000000001,Leisure and hospitality,1984,10,7606.0
CES7000000001,Leisure and hospitality,1984,11,7674.0
CES7000000001,Leisure and hospitality,1984,12,7682.0
CES7000000001,Leisure and hospitality,1985,1,7708.0
CES7000000001,Leisure and hospitality,1985,2,7740.0
CES7000000001,Leisure and hospitality,1985,3,7784.0
CES7000000001,Leisure and hospitality,1985,4,7812.0
CES7000000001,Leisure and hospitality,1985,5,7852.0
CES7000000001,Leisure and hospitality,1985,6,7874.0
CES7000000001,Leisure and hospitality,1985,7,7884.0
CES7000000001,Leisure and hospitality,1985,8,7889.0
CES7000000001,Leisure and hospitality,1985,9,7935.0
CES7000000001,Leisure and hospitality,1985,10,7954.0
CES7000000001,Leisure and hospitality,1985,11,7981.0
CES7000000001,Leisure and hospitality,1985,12,8005.0
CES7000000001,Leisure and hospitality,1986,1,8026.0
CES7000000001,Leisure and hospitality,1986,2,8048.0
CES7000000001,Leisure and hospitality,1986,3,8070.0
CES7000000001,Leisure and hospitality,1986,4,8093.0
CES7000000001,Leisure and hospitality,1986,5,8122.0
CES7000000001,Leisure and hospitality,1986,6,8138.0
CES7000000001,Leisure and hospitality,1986,7,8167.0
CES7000000001,Leisure and hospitality,1986,8,8143.0
CES7000000001,Leisure and hospitality,1986,9,8231.0
CES7000000001,Leisure and hospitality,1986,10,8252.0
CES7000000001,Leisure and hospitality,1986,11,8273.0
CES7000000001,Leisure and hospitality,1986,12,8295.0
CES7000000001,Leisure and hospitality,1987,1,8319.0
CES7000000001,Leisure and hospitality,1987,2,8353.0
CES7000000001,Leisure and hospitality,1987,3,8369.0
CES7000000001,Leisure and hospitality,1987,4,8399.0
CES7000000001,Leisure and hospitality,1987,5,8411.0
CES7000000001,Leisure and hospitality,1987,6,8426.0
CES7000000001,Leisure and hospitality,1987,7,8446.0
CES7000000001,Leisure and hospitality,1987,8,8374.0
CES7000000001,Leisure and hospitality,1987,9,8489.0
CES7000000001,Leisure and hospitality,1987,10,8547.0
CES7000000001,Leisure and hospitality,1987,11,8581.0
CES7000000001,Leisure and hospitality,1987,12,8619.0
CES7000000001,Leisure and hospitality,1988,1,8664.0
CES7000000001,Leisure and hospitality,1988,2,8734.0
CES7000000001,Leisure and hospitality,1988,3,8727.0
CES7000000001,Leisure and hospitality,1988,4,8735.0
CES7000000001,Leisure and hospitality,1988,5,8732.0
CES7000000001,Leisure and hospitality,1988,6,8728.0
CES7000000001,Leisure and hospitality,1988,7,8740.0
CES7000000001,Leisure and hospitality,1988,8,8663.0
CES7000000001,Leisure and hospitality,1988,9,8804.0
CES7000000001,Leisure and hospitality,1988,10,8869.0
CES7000000001,Leisure and hospitality,1988,11,8928.0
CES7000000001,Leisure and hospitality,1988,12,8998.0
CES7000000001,Leisure and hospitality,1989,1,9072.0
CES7000000001,Leisure and hospitality,1989,2,9096.0
CES7000000001,Leisure and hospitality,1989,3,9096.0
CES7000000001,Leisure and hospitality,1989,4,9076.0
CES7000000001,Leisure and hospitality,1989,5,9024.0
CES7000000001,Leisure and hospitality,1989,6,8955.0
CES7000000001,Leisure and hospitality,1989,7,8936.0
CES7000000001,Leisure and hospitality,1989,8,8853.0
CES7000000001,Leisure and hospitality,1989,9,9004.0
CES7000000001,Leisure and hospitality,1989,10,9126.0
CES7000000001,Leisure and hospitality,1989,11,9230.0
CES7000000001,Leisure and hospitality,1989,12,9273.0
CES7000000001,Leisure and hospitality,1990,1,9290.0
CES7000000001,Leisure and hospitality,1990,2,9297.0
CES7000000001,Leisure and hospitality,1990,3,9325.0
CES7000000001,Leisure and hospitality,1990,4,9289.0
CES7000000001,Leisure and hospitality,1990,5,9242.0
CES7000000001,Leisure and hospitality,1990,6,9265.0
CES7000000001,Leisure and hospitality,1990,7,9294.0
CES7000000001,Leisure and hospitality,1990,8,9292.0
CES7000000001,Leisure and hospitality,1990,9,9296.0
CES7000000001,Leisure and hospitality,1990,10,9256.0
CES7000000001,Leisure and hospitality,1990,11,9298.0
CES7000000001,Leisure and hospitality,1990,12,9302.0
CES7000000001,Leisure and hospitality,1991,1,9294.0
CES7000000001,Leisure and hospitality,1991,2,9264.0
CES7000000001,Leisure and hospitality,1991,3,9267.0
CES7000000001,Leisure and hospitality,1991,4,9228.0
CES7000000001,Leisure and hospitality,1991,5,9218.0
CES7000000001,Leisure and hospitality,1991,6,9252.0
CES7000000001,Leisure and hospitality,1991,7,9220.0
CES7000000001,Leisure and hospitality,1991,8,9223.0
CES7000000001,Leisure and hospitality,1991,9,9259.0
CES7000000001,Leisure and hospitality,1991,10,9263.0
CES7000000001,Leisure and hospitality,1991,11,9283.0
CES7000000001,Leisure and hospitality,1991,12,9301.0
CES7000000001,Leisure and hospitality,1992,1,9361.0
CES7000000001,Leisure and hospitality,1992,2,9346.0
CES7000000001,Leisure and hospitality,1992,3,9338.0
CES7000000001,Leisure and hospitality,1992,4,9362.0
CES7000000001,Leisure and hospitality,1992,5,9402.0
CES7000000001,Leisure and hospitality,1992,6,9408.0
CES7000000001,Leisure and hospitality,1992,7,9438.0
CES7000000001,Leisure and hospitality,1992,8,9461.0
CES7000000001,Leisure and hospitality,1992,9,9496.0
CES7000000001,Leisure and hospitality,1992,10,9545.0
CES7000000001,Leisure and hospitality,1992,11,9554.0
CES7000000001,Leisure and hospitality,1992,12,9555.0
CES7000000001,Leisure and hospitality,1993,1,9582.0
CES7000000001,Leisure and hospitality,1993,2,9614.0
CES7000000001,Leisure and hospitality,1993,3,9559.0
CES7000000001,Leisure and hospitality,1993,4,9668.0
CES7000000001,Leisure and hospitality,1993,5,9700.0
CES7000000001,Leisure and hospitality,1993,6,9712.0
CES7000000001,Leisure and hospitality,1993,7,9739.0
CES7000000001,Leisure and hospitality,1993,8,9775.0
CES7000000001,Leisure and hospitality,1993,9,9807.0
CES7000000001,Leisure and hospitality,1993,10,9844.0
CES7000000001,Leisure and hospitality,1993,11,9872.0
CES7000000001,Leisure and hospitality,1993,12,9925.0
CES7000000001,Leisure and hospitality,1994,1,9959.0
CES7000000001,Leisure and hospitality,1994,2,9964.0
CES7000000001,Leisure and hospitality,1994,3,10007.0
CES7000000001,Leisure and hospitality,1994,4,10052.0
CES7000000001,Leisure and hospitality,1994,5,10063.0
CES7000000001,Leisure and hospitality,1994,6,10083.0
CES7000000001,Leisure and hospitality,1994,7,10108.0
CES7000000001,Leisure and hospitality,1994,8,10133.0
CES7000000001,Leisure and hospitality,1994,9,10157.0
CES7000000001,Leisure and hospitality,1994,10,10160.0
CES7000000001,Leisure and hospitality,1994,11,10222.0
CES7000000001,Leisure and hospitality,1994,12,10268.0
CES7000000001,Leisure and hospitality,1995,1,10348.0
CES7000000001,Leisure and hospitality,1995,2,10375.0
CES7000000001,Leisure and hospitality,1995,3,10417.0
CES7000000001,Leisure and hospitality,1995,4,10438.0
CES7000000001,Leisure and hospitality,1995,5,10459.0
CES7000000001,Leisure and hospitality,1995,6,10507.0
CES7000000001,Leisure and hospitality,1995,7,10535.0
CES7000000001,Leisure and hospitality,1995,8,10564.0
CES7000000001,Leisure and hospitality,1995,9,10582.0
CES7000000001,Leisure and hospitality,1995,10,10579.0
CES7000000001,Leisure and hospitality,1995,11,10589.0
CES7000000001,Leisure and hospitality,1995,12,10600.0
CES7000000001,Leisure and hospitality,1996,1,10613.0
CES7000000001,Leisure and hospitality,1996,2,10645.0
CES7000000001,Leisure and hospitality,1996,3,10693.0
CES7000000001,Leisure and hospitality,1996,4,10720.0
CES7000000001,Leisure and hospitality,1996,5,10755.0
CES7000000001,Leisure and hospitality,1996,6,10787.0
CES7000000001,Leisure and hospitality,1996,7,10801.0
CES7000000001,Leisure and hospitality,1996,8,10819.0
CES7000000001,Leisure and hospitality,1996,9,10813.0
CES7000000001,Leisure and hospitality,1996,10,10858.0
CES7000000001,Leisure and hospitality,1996,11,10881.0
CES7000000001,Leisure and hospitality,1996,12,10901.0
CES7000000001,Leisure and hospitality,1997,1,10921.0
CES7000000001,Leisure and hospitality,1997,2,10952.0
CES7000000001,Leisure and hospitality,1997,3,10968.0
CES7000000001,Leisure and hospitality,1997,4,10984.0
CES7000000001,Leisure and hospitality,1997,5,11015.0
CES7000000001,Leisure and hospitality,1997,6,11029.0
CES7000000001,Leisure and hospitality,1997,7,11016.0
CES7000000001,Leisure and hospitality,1997,8,11030.0
CES7000000001,Leisure and hospitality,1997,9,11059.0
CES7000000001,Leisure and hospitality,1997,10,11062.0
CES7000000001,Leisure and hospitality,1997,11,11074.0
CES7000000001,Leisure and hospitality,1997,12,11087.0
CES7000000001,Leisure and hospitality,1998,1,11100.0
CES7000000001,Leisure and hospitality,1998,2,11123.0
CES7000000001,Leisure and hospitality,1998,3,11134.0
CES7000000001,Leisure and hospitality,1998,4,11156.0
CES7000000001,Leisure and hospitality,1998,5,11213.0
CES7000000001,Leisure and hospitality,1998,6,11215.0
CES7000000001,Leisure and hospitality,1998,7,11248.0
CES7000000001,Leisure and hospitality,1998,8,11273.0
CES7000000001,Leisure and hospitality,1998,9,11311.0
CES7000000001,Leisure and hospitality,1998,10,11298.0
CES7000000001,Leisure and hospitality,1998,11,11337.0
CES7000000001,Leisure and hospitality,1998,12,11376.0
CES7000000001,Leisure and hospitality,1999,1,11385.0
CES7000000001,Leisure and hospitality,1999,2,11425.0
CES7000000001,Leisure and hospitality,1999,3,11443.0
CES7000000001,Leisure and hospitality,1999,4,11478.0
CES7000000001,Leisure and hospitality,1999,5,11506.0
CES7000000001,Leisure and hospitality,1999,6,11539.0
CES7000000001,Leisure and hospitality,1999,7,11546.0
CES7000000001,Leisure and hospitality,1999,8,11567.0
CES7000000001,Leisure and hospitality,1999,9,11597.0
CES7000000001,Leisure and hospitality,1999,10,11648.0
CES7000000001,Leisure and hospitality,1999,11,11682.0
CES7000000001,Leisure and hospitality,1999,12,11706.0
CES7000000001,Leisure and hospitality,2000,1,11713.0
CES7000000001,Leisure and hospitality,2000,2,11719.0
CES7000000001,Leisure and hospitality,2000,3,11788.0
CES7000000001,Leisure and hospitality,2000,4,11834.0
CES7000000001,Leisure and hospitality,2000,5,11827.0
CES7000000001,Leisure and hospitality,2000,6,11869.0
CES7000000001,Leisure and hospitality,2000,7,11900.0
CES7000000001,Leisure and hospitality,2000,8,11927.0
CES7000000001,Leisure and hospitality,2000,9,11940.0
CES7000000001,Leisure and hospitality,2000,10,11876.0
CES7000000001,Leisure and hospitality,2000,11,11946.0
CES7000000001,Leisure and hospitality,2000,12,11976.0
CES7000000001,Leisure and hospitality,2001,1,11977.0
CES7000000001,Leisure and hospitality,2001,2,11997.0
CES7000000001,Leisure and hospitality,2001,3,12000.0
CES7000000001,Leisure and hospitality,2001,4,12040.0
CES7000000001,Leisure and hospitality,2001,5,12068.0
CES7000000001,Leisure and hospitality,2001,6,12076.0
CES7000000001,Leisure and hospitality,2001,7,12110.0
CES7000000001,Leisure and hospitality,2001,8,12093.0
CES7000000001,Leisure and hospitality,2001,9,12061.0
CES7000000001,Leisure and hospitality,2001,10,12015.0
CES7000000001,Leisure and hospitality,2001,11,11985.0
CES7000000001,Leisure and hospitality,2001,12,11967.0
CES7000000001,Leisure and hospitality,2002,1,12006.0
CES7000000001,Leisure and hospitality,2002,2,11962.0
CES7000000001,Leisure and hospitality,2002,3,11965.0
CES7000000001,Leisure and hospitality,2002,4,11928.0
CES7000000001,Leisure and hospitality,2002,5,11936.0
CES7000000001,Leisure and hospitality,2002,6,11905.0
CES7000000001,Leisure and hospitality,2002,7,11912.0
CES7000000001,Leisure and hospitality,2002,8,11936.0
CES7000000001,Leisure and hospitality,2002,9,11991.0
CES7000000001,Leisure and hospitality,2002,10,12070.0
CES7000000001,Leisure and hospitality,2002,11,12109.0
CES7000000001,Leisure and hospitality,2002,12,12112.0
CES7000000001,Leisure and hospitality,2003,1,12173.0
CES7000000001,Leisure and hospitality,2003,2,12130.0
CES7000000001,Leisure and hospitality,2003,3,12109.0
CES7000000001,Leisure and hospitality,2003,4,12085.0
CES7000000001,Leisure and hospitality,2003,5,12092.0
CES7000000001,Leisure and hospitality,2003,6,12121.0
CES7000000001,Leisure and hospitality,2003,7,12143.0
CES7000000001,Leisure and hospitality,2003,8,12177.0
CES7000000001,Leisure and hospitality,2003,9,12208.0
CES7000000001,Leisure and hospitality,2003,10,12259.0
CES7000000001,Leisure and hospitality,2003,11,12284.0
CES7000000001,Leisure and hospitality,2003,12,12320.0
CES7000000001,Leisure and hospitality,2004,1,12346.0
CES7000000001,Leisure and hospitality,2004,2,12372.0
CES7000000001,Leisure and hospitality,2004,3,12425.0
CES7000000001,Leisure and hospitality,2004,4,12435.0
CES7000000001,Leisure and hospitality,2004,5,12481.0
CES7000000001,Leisure and hospitality,2004,6,12495.0
CES7000000001,Leisure and hospitality,2004,7,12495.0
CES7000000001,Leisure and hospitality,2004,8,12485.0
CES7000000001,Leisure and hospitality,2004,9,12550.0
CES7000000001,Leisure and hospitality,2004,10,12582.0
CES7000000001,Leisure and hospitality,2004,11,12606.0
CES7000000001,Leisure and hospitality,2004,12,12630.0
CES7000000001,Leisure and hospitality,2005,1,12665.0
CES7000000001,Leisure and hospitality,2005,2,12690.0
CES7000000001,Leisure and hospitality,2005,3,12718.0
CES7000000001,Leisure and hospitality,2005,4,12802.0
CES7000000001,Leisure and hospitality,2005,5,12797.0
CES7000000001,Leisure and hospitality,2005,6,12837.0
CES7000000001,Leisure and hospitality,2005,7,12867.0
CES7000000001,Leisure and hospitality,2005,8,12891.0
CES7000000001,Leisure and hospitality,2005,9,12862.0
CES7000000001,Leisure and hospitality,2005,10,12840.0
CES7000000001,Leisure and hospitality,2005,11,12884.0
CES7000000001,Leisure and hospitality,2005,12,12905.0
CES7000000001,Leisure and hospitality,2006,1,12945.0
CES7000000001,Leisure and hospitality,2006,2,12980.0
CES7000000001,Leisure and hospitality,2006,3,13034.0
CES7000000001,Leisure and hospitality,2006,4,13074.0
CES7000000001,Leisure and hospitality,2006,5,13052.0
CES7000000001,Leisure and hospitality,2006,6,13061.0
CES7000000001,Leisure and hospitality,2006,7,13130.0
CES7000000001,Leisure and hospitality,2006,8,13152.0
CES7000000001,Leisure and hospitality,2006,9,13150.0
CES7000000001,Leisure and hospitality,2006,10,13187.0
CES7000000001,Leisure and hospitality,2006,11,13251.0
CES7000000001,Leisure and hospitality,2006,12,13292.0
CES7000000001,Leisure and hospitality,2007,1,13338.0
CES7000000001,Leisure and hospitality,2007,2,13361.0
CES7000000001,Leisure and hospitality,2007,3,13363.0
CES7000000001,Leisure and hospitality,2007,4,13375.0
CES7000000001,Leisure and hospitality,2007,5,13404.0
CES7000000001,Leisure and hospitality,2007,6,13413.0
CES7000000001,Leisure and hospitality,2007,7,13417.0
CES7000000001,Leisure and hospitality,2007,8,13419.0
CES7000000001,Leisure and hospitality,2007,9,13461.0
CES7000000001,Leisure and hospitality,2007,10,13499.0
CES7000000001,Leisure and hospitality,2007,11,13535.0
CES7000000001,Leisure and hospitality,2007,12,13550.0
CES7000000001,Leisure and hospitality,2008,1,13542.0
CES7000000001,Leisure and hospitality,2008,2,13543.0
CES7000000001,Leisure and hospitality,2008,3,13531.0
CES7000000001,Leisure and hospitality,2008,4,13511.0
CES7000000001,Leisure and hospitality,2008,5,13498.0
CES7000000001,Leisure and hospitality,2008,6,13482.0
CES7000000001,Leisure and hospitality,2008,7,13463.0
CES7000000001,Leisure and hospitality,2008,8,13431.0
CES7000000001,Leisure and hospitality,2008,9,13379.0
CES7000000001,Leisure and hospitality,2008,10,13352.0
CES7000000001,Leisure and hospitality,2008,11,13300.0
CES7000000001,Leisure and hospitality,2008,12,13256.0
CES7000000001,Leisure and hospitality,2009,1,13222.0
CES7000000001,Leisure and hospitality,2009,2,13193.0
CES7000000001,Leisure and hospitality,2009,3,13127.0
CES7000000001,Leisure and hospitality,2009,4,13056.0
CES7000000001,Leisure and hospitality,2009,5,13106.0
CES7000000001,Leisure and hospitality,2009,6,13076.0
CES7000000001,Leisure and hospitality,2009,7,13078.0
CES7000000001,Leisure and hospitality,2009,8,13046.0
CES7000000001,Leisure and hospitality,2009,9,13054.0
CES7000000001,Leisure and hospitality,2009,10,12995.0
CES7000000001,Leisure and hospitality,2009,11,12986.0
CES7000000001,Leisure and hospitality,2009,12,12944.0
CES7000000001,Leisure and hospitality,2010,1,12932.0
CES7000000001,Leisure and hospitality,2010,2,12927.0
CES7000000001,Leisure and hospitality,2010,3,12943.0
CES7000000001,Leisure and hospitality,2010,4,12979.0
CES7000000001,Leisure and hospitality,2010,5,13012.0
CES7000000001,Leisure and hospitality,2010,6,13034.0
CES7000000001,Leisure and hospitality,2010,7,13048.0
CES7000000001,Leisure and hospitality,2010,8,13081.0
CES7000000001,Leisure and hospitality,2010,9,13137.0
CES7000000001,Leisure and hospitality,2010,10,13127.0
CES7000000001,Leisure and hospitality,2010,11,13126.0
CES7000000001,Leisure and hospitality,2010,12,13157.0
CES7000000001,Leisure and hospitality,2011,1,13149.0
CES7000000001,Leisure and hospitality,2011,2,13188.0
CES7000000001,Leisure and hospitality,2011,3,13247.0
CES7000000001,Leisure and hospitality,2011,4,13298.0
CES7000000001,Leisure and hospitality,2011,5,13293.0
CES7000000001,Leisure and hospitality,2011,6,13343.0
CES7000000001,Leisure and hospitality,2011,7,13370.0
CES7000000001,Leisure and hospitality,2011,8,13395.0
CES7000000001,Leisure and hospitality,2011,9,13426.0
CES7000000001,Leisure and hospitality,2011,10,13464.0
CES7000000001,Leisure and hospitality,2011,11,13511.0
CES7000000001,Leisure and hospitality,2011,12,13538.0
CES7000000001,Leisure and hospitality,2012,1,13600.0
CES7000000001,Leisure and hospitality,2012,2,13641.0
CES7000000001,Leisure and hospitality,2012,3,13706.0
CES7000000001,Leisure and hospitality,2012,4,13709.0
CES7000000001,Leisure and hospitality,2012,5,13705.0
CES7000000001,Leisure and hospitality,2012,6,13702.0
CES7000000001,Leisure and hospitality,2012,7,13735.0
CES7000000001,Leisure and hospitality,2012,8,13804.0
CES7000000001,Leisure and hospitality,2012,9,13872.0
CES7000000001,Leisure and hospitality,2012,10,13883.0
CES7000000001,Leisure and hospitality,2012,11,13910.0
CES7000000001,Leisure and hospitality,2012,12,13978.0
CES7000000001,Leisure and hospitality,2013,1,14037.0
CES7000000001,Leisure and hospitality,2013,2,14082.0
CES7000000001,Leisure and hospitality,2013,3,14113.0
CES7000000001,Leisure and hospitality,2013,4,14152.0
CES7000000001,Leisure and hospitality,2013,5,14193.0
CES7000000001,Leisure and hospitality,2013,6,14252.0
CES7000000001,Leisure and hospitality,2013,7,14288.0
CES7000000001,Leisure and hospitality,2013,8,14327.0
CES7000000001,Leisure and hospitality,2013,9,14339.0
CES7000000001,Leisure and hospitality,2013,10,14395.0
CES7000000001,Leisure and hospitality,2013,11,14432.0
CES7000000001,Leisure and hospitality,2013,12,14454.0
CES7000000001,Leisure and hospitality,2014,1,14489.0
CES7000000001,Leisure and hospitality,2014,2,14509.0
CES7000000001,Leisure and hospitality,2014,3,14564.0
CES7000000001,Leisure and hospitality,2014,4,14614.0
CES7000000001,Leisure and hospitality,2014,5,14670.0
CES7000000001,Leisure and hospitality,2014,6,14693.0
CES7000000001,Leisure and hospitality,2014,7,14703.0
CES7000000001,Leisure and hospitality,2014,8,14725.0
CES7000000001,Leisure and hospitality,2014,9,14768.0
CES7000000001,Leisure and hospitality,2014,10,14811.0
CES7000000001,Leisure and hospitality,2014,11,14849.0
CES7000000001,Leisure and hospitality,2014,12,14892.0
CES7000000001,Leisure and hospitality,2015,1,14915.0
CES7000000001,Leisure and hospitality,2015,2,14972.0
CES7000000001,Leisure and hospitality,2015,3,14981.0
CES7000000001,Leisure and hospitality,2015,4,15023.0
CES7000000001,Leisure and hospitality,2015,5,15103.0
CES7000000001,Leisure and hospitality,2015,6,15108.0
CES7000000001,Leisure and hospitality,2015,7,15168.0
CES7000000001,Leisure and hospitality,2015,8,15201.0
CES7000000001,Leisure and hospitality,2015,9,15279.0
CES7000000001,Leisure and hospitality,2015,10,15316.0
CES7000000001,Leisure and hospitality,2015,11,15374.0
CES7000000001,Leisure and hospitality,2015,12,15406.0
CES7000000001,Leisure and hospitality,2016,1,15454.0
CES7000000001,Leisure and hospitality,2016,2,15494.0
CES7000000001,Leisure and hospitality,2016,3,15535.0
CES7000000001,Leisure and hospitality,2016,4,15562.0
CES7000000001,Leisure and hospitality,2016,5,15583.0
CES7000000001,Leisure and hospitality,2016,6,15639.0
CES7000000001,Leisure and hospitality,2016,7,15679.0
CES7000000001,Leisure and hospitality,2016,8,15725.0
CES7000000001,Leisure and hospitality,2016,9,15785.0
CES7000000001,Leisure and hospitality,2016,10,15780.0
CES7000000001,Leisure and hospitality,2016,11,15826.0
CES7000000001,Leisure and hospitality,2016,12,15845.0
CES7000000001,Leisure and hospitality,2017,1,15874.0
CES7000000001,Leisure and hospitality,2017,2,15917.0
CES7000000001,Leisure and hospitality,2017,3,15941.0
CES7000000001,Leisure and hospitality,2017,4,16006.0
CES7000000001,Leisure and hospitality,2017,5,16046.0
CES7000000001,Leisure and hospitality,2017,6,16087.0
CES7000000001,Leisure and hospitality,2017,7,16122.0
CES7000000001,Leisure and hospitality,2017,8,16150.0
CES7000000001,Leisure and hospitality,2017,9,16140.0
CES7000000001,Leisure and hospitality,2017,10,16133.0
CES7000000001,Leisure and hospitality,2017,11,16160.0
CES7000000001,Leisure and hospitality,2017,12,16183.0
CES7000000001,Leisure and hospitality,2018,1,16209.0
CES7000000001,Leisure and hospitality,2018,2,16231.0
CES7000000001,Leisure and hospitality,2018,3,16239.0
CES7000000001,Leisure and hospitality,2018,4,16226.0
CES7000000001,Leisure and hospitality,2018,5,16261.0
CES7000000001,Leisure and hospitality,2018,6,16310.0
CES7000000001,Leisure and hospitality,2018,7,16329.0
CES7000000001,Leisure and hospitality,2018,8,16343.0
CES7000000001,Leisure and hospitality,2018,9,16325.0
CES7000000001,Leisure and hospitality,2018,10,16356.0
